brand_name,product_name,product_type,post_type,platform,region,gender,age_range,social_media_mentions,review_rating,price_usd,availability_status,followers,likes,comments,shares,product_category,post_day_of_week,is_weekend,engagement_rate,comment_to_like_ratio,share_to_like_ratio,is_luxury_handbag,high_price_tier,premium_engagement,is_western_market,young_demographic,high_rating,mentions_per_follower
Louis Vuitton,Louis Vuitton Chic Perfume,Perfume,Reel,Instagram,Middle East,Male,55+,2879.0,1.9,4971.78,Pre-order,8185119.0,859947.0,20278.0,19815.0,Footwear,Friday,0,10.996052714688693,0.023580495564848106,0.02304209091712522,0,1,0,0,0,0,351.73587580095045
Gucci,Gucci Elegant Watch,Watch,Image,YouTube,Europe,Female,25-34,169.0,4.3,2659.55,Out of Stock,336037.0,116839.0,22762.0,4761.0,Luxury Accessories,Thursday,0,42.960150221552986,0.19481342006162272,0.04074803149606299,0,0,1,1,1,1,502.9208093156409
Gucci,Gucci Bold Watch,Watch,Story,YouTube,South America,Female,55+,2215.0,3.0,580.47,Pre-order,9606682.0,725959.0,14642.0,13804.0,Luxury Accessories,Thursday,0,7.852919457519255,0.02016915532536228,0.019014821753264643,0,0,0,0,0,0,230.5686812574831
Gucci,Gucci Elegant Sunglasses,Sunglasses,Live,Instagram,Middle East,Non-binary,25-34,3615.0,1.0,1568.84,In Stock,8389519.0,595274.0,16714.0,17419.0,Apparel,Saturday,1,7.502301383428538,0.028077779177690984,0.029262105749443535,0,0,0,0,1,0,430.8947866975449
Louis Vuitton,Louis Vuitton Elegant Sunglasses,Sunglasses,Video,TikTok,Europe,Non-binary,35-44,1441.0,4.3,2099.32,Out of Stock,5936710.0,931861.0,24767.0,6680.0,Luxury Accessories,Wednesday,0,16.226293687918055,0.026577969699376088,0.007168443396125177,0,0,0,1,0,1,242.7270323125098
Louis Vuitton,Louis Vuitton Modern Handbag,Handbag,Story,Twitter,North America,Male,25-34,1702.0,1.8,4875.59,Out of Stock,3815257.0,782591.0,5847.0,15398.0,Footwear,Saturday,1,21.06898696470513,0.007471326054955839,0.0196756419692509,1,1,0,1,1,0,446.1036307645855
Louis Vuitton,Louis Vuitton Vintage Handbag,Handbag,Reel,Twitter,Middle East,Non-binary,18-24,158.0,4.4,1059.88,Pre-order,4239976.0,375987.0,34084.0,3420.0,Footwear,Monday,0,9.75220142755525,0.0906518293137015,0.009096034979839782,1,0,0,0,1,1,37.26436187374645
Gucci,Louis Vuitton Vintage Sunglasses,Belt,Video,Instagram,Middle East,Non-binary,45-54,4260.0,2.6,994.56,In Stock,8515674.0,924626.0,7049.0,4343.0,Fragrances,Thursday,0,10.991707761476073,0.0076236147116621085,0.004697029180415454,0,0,0,0,0,0,500.2540022081634
Louis Vuitton,Louis Vuitton Bold Perfume,Perfume,Reel,YouTube,Middle East,Female,55+,1570.0,1.6,2601.35,Out of Stock,6026857.0,978514.0,28206.0,8369.0,Apparel,Saturday,1,16.842759003573505,0.028825311824550465,0.008552755961840136,0,0,0,0,0,0,260.5006224637485
Gucci,Gucci Bold Watch,Watch,Story,YouTube,Europe,Male,18-24,4506.0,2.5,4565.11,In Stock,6471020.0,313244.0,48801.0,4918.0,Fragrances,Thursday,0,5.670867962083257,0.15579179236699708,0.015700170792829895,0,1,0,1,1,0,696.3353536227673
Gucci,Gucci Modern Perfume,Perfume,Story,Facebook,Asia,Female,45-54,2523.0,1.1,591.59,Out of Stock,2892956.0,589213.0,24767.0,5656.0,Footwear,Monday,0,21.418784108710952,0.04203396389087836,0.009599228803117373,0,0,0,0,0,0,872.1183453879008
Gucci,Gucci Classic Sunglasses,Sunglasses,Reel,Twitter,South America,Female,25-34,2081.0,4.1,2931.64,Out of Stock,8107718.0,404495.0,21418.0,2346.0,Footwear,Friday,0,5.282115140166444,0.05294984375618053,0.005799810134092797,0,0,0,0,1,1,256.6690158685835
Gucci,Louis Vuitton Vintage Sunglasses,Perfume,Reel,Twitter,South America,Non-binary,45-54,798.0,2.7,4500.51,In Stock,386174.0,278254.0,46761.0,7573.0,Eyewear,Wednesday,0,86.12387162263643,0.16805088857343084,0.027216042838403624,0,1,1,0,0,0,2066.426015215939
Gucci,Gucci Elegant Watch,Watch,Video,TikTok,Middle East,Female,18-24,1444.0,3.2,3689.3,In Stock,799414.0,718698.0,28768.0,18765.0,Luxury Accessories,Monday,0,95.84908445436282,0.040027883717662055,0.026109678738943563,0,0,1,0,1,0,1806.323131693966
Gucci,Gucci Chic Sunglasses,Sunglasses,Video,TikTok,South America,Male,18-24,3322.0,4.0,3322.63,Out of Stock,4876259.0,186334.0,34927.0,16370.0,Footwear,Wednesday,0,4.873223510071964,0.18744197279094105,0.08785252368046798,0,0,0,0,1,1,681.2599576847743
Gucci,Gucci Chic Shoes,Shoes,Image,Facebook,North America,Non-binary,45-54,3579.0,3.6,2653.0,In Stock,6022864.0,516887.0,7475.0,15407.0,Eyewear,Sunday,1,8.961998809868527,0.01446154679543731,0.02980723096686323,0,0,0,1,0,0,594.2355663352186
Gucci,Gucci Modern Perfume,Perfume,Reel,Facebook,Asia,Non-binary,25-34,1051.0,3.8,588.06,In Stock,2097258.0,953313.0,45895.0,10422.0,Apparel,Monday,0,48.14047675584025,0.04814258470975985,0.01093238953796965,0,0,1,0,1,0,501.13052376007147
Gucci,Gucci Classic Perfume,Perfume,Story,Twitter,Asia,Male,18-24,3719.0,3.3,1256.05,Out of Stock,3792742.0,502330.0,44608.0,592.0,Luxury Accessories,Friday,0,14.43625746227927,0.0888020050524455,0.0011785058059327416,0,0,0,0,1,0,980.5570745386847
Gucci,Gucci Vintage Belt,Belt,Reel,TikTok,Middle East,Female,35-44,4253.0,4.5,1053.86,Pre-order,8208349.0,581581.0,712.0,16351.0,Footwear,Friday,0,7.293110953250161,0.0012242469677534724,0.02811469405861942,0,0,0,0,0,1,518.1309907753679
Louis Vuitton,Louis Vuitton Modern Shoes,Shoes,Reel,Instagram,North America,Female,55+,4189.0,2.9,3851.69,Out of Stock,226799.0,754506.0,23687.0,4000.0,Footwear,Sunday,1,344.88379578393204,0.03139400959832049,0.005301475002882677,0,1,1,1,0,0,18470.099074510912
Louis Vuitton,Louis Vuitton Classic Shoes,Shoes,Reel,Facebook,Asia,Non-binary,45-54,4535.0,5.0,2017.33,Out of Stock,8747798.0,24965.0,24767.0,1685.0,Apparel,Monday,0,0.5877707738564608,0.9920291596571337,0.06749178883281262,0,0,0,0,0,1,518.4161774197347
Louis Vuitton,Louis Vuitton Bold Shoes,Shoes,Reel,Instagram,Middle East,Female,55+,3230.0,3.6,4508.38,Pre-order,8100124.0,451021.0,22784.0,16522.0,Eyewear,Thursday,0,6.053327084869318,0.05051638279285711,0.03663235939710258,0,1,0,0,0,0,398.7593276349844
Gucci,Gucci Modern Perfume,Perfume,Story,Instagram,South America,Male,18-24,2633.0,2.9,2243.25,Pre-order,1457153.0,305125.0,807.0,12556.0,Eyewear,Saturday,1,21.856867466902926,0.0026448090297123156,0.041150213354483066,0,0,0,0,1,0,1806.948206536994
Louis Vuitton,Louis Vuitton Elegant Shoes,Shoes,Reel,Twitter,South America,Non-binary,55+,3115.0,3.6,4694.08,In Stock,1871869.0,622628.0,2010.0,2866.0,Luxury Accessories,Wednesday,0,33.52285870432172,0.0032282466765923205,0.004603062176673428,0,1,1,0,0,0,1664.1121787902894
Gucci,Gucci Vintage Perfume,Perfume,Video,Instagram,South America,Male,25-34,3018.0,3.5,3723.79,Out of Stock,5912605.0,805551.0,7767.0,17381.0,Footwear,Tuesday,0,14.049627871302073,0.009641835660516018,0.02157650902735019,0,0,0,0,1,0,510.4349098240116
Louis Vuitton,Louis Vuitton Modern Watch,Watch,Image,Facebook,North America,Non-binary,55+,2273.0,2.5,3558.18,Out of Stock,8761277.0,411771.0,7336.0,4094.0,Apparel,Monday,0,4.830357492406644,0.017815684407876203,0.009942395306140292,0,0,0,1,0,0,259.43706608066384
Gucci,Gucci Classic Watch,Watch,Story,TikTok,North America,Male,55+,3566.0,2.4,2836.41,Out of Stock,6816424.0,619196.0,23509.0,17842.0,Footwear,Thursday,0,9.690521012190557,0.0379669152143825,0.02881473908949817,0,0,0,1,0,0,523.1482079166437
Louis Vuitton,Louis Vuitton Classic Belt,Belt,Video,YouTube,Middle East,Female,45-54,3896.0,2.4,4225.52,Out of Stock,8904425.0,81998.0,39674.0,7009.0,Footwear,Thursday,0,1.4451354242413184,0.4838351687215698,0.08547665215429456,0,1,0,0,0,0,437.5352703852298
Louis Vuitton,Louis Vuitton Elegant Belt,Belt,Story,YouTube,Middle East,Female,45-54,1379.0,4.4,2590.49,In Stock,115412.0,617923.0,26896.0,9494.0,Apparel,Friday,0,566.9367136866183,0.0435263883584389,0.015364349013794576,0,0,1,0,0,1,11948.497556579905
Gucci,Gucci Vintage Belt,Belt,Reel,Facebook,North America,Female,35-44,1983.0,2.3,1535.15,Pre-order,3737395.0,577236.0,42160.0,12407.0,Fragrances,Sunday,1,16.904903013997718,0.07303759114540474,0.021493771189303526,0,0,0,1,0,0,530.583467896757
Louis Vuitton,Louis Vuitton Vintage Sunglasses,Shoes,Reel,Instagram,South America,Non-binary,35-44,4304.0,1.9,1721.85,Out of Stock,1435670.0,178909.0,35940.0,9115.0,Luxury Accessories,Friday,0,15.599963779977294,0.200883125593874,0.05094740372254206,0,0,0,0,0,0,2997.9034179163737
Gucci,Gucci Vintage Perfume,Perfume,Story,YouTube,Middle East,Male,35-44,1798.0,1.5,4021.48,Pre-order,3045174.0,751096.0,16214.0,17740.0,Eyewear,Sunday,1,25.78013604477117,0.021587091946845747,0.02361878692099689,0,1,0,0,0,0,590.4424509075673
Louis Vuitton,Louis Vuitton Classic Watch,Watch,Live,TikTok,Asia,Non-binary,45-54,4619.0,4.7,3510.72,In Stock,9153191.0,514208.0,17464.0,9606.0,Fragrances,Thursday,0,5.9135442492131975,0.03396284390199316,0.01868111993372345,0,0,0,0,0,1,504.63275594270897
Louis Vuitton,Louis Vuitton Modern Sunglasses,Sunglasses,Image,TikTok,Asia,Non-binary,45-54,3723.0,2.7,4741.03,Out of Stock,2450090.0,507648.0,48725.0,16359.0,Apparel,Sunday,1,23.375957617883426,0.09598167237599207,0.032225021619268435,0,1,0,0,0,0,1519.5360170442718
Louis Vuitton,Louis Vuitton Vintage Belt,Belt,Story,Facebook,North America,Female,18-24,670.0,4.6,841.41,Out of Stock,1117565.0,7202.0,38516.0,2170.0,Footwear,Friday,0,4.285030400916278,5.3472164375954465,0.3012633624878523,0,0,0,1,1,1,599.5177014312367
Louis Vuitton,Louis Vuitton Classic Watch,Watch,Image,Facebook,South America,Male,45-54,407.0,2.5,1123.58,Out of Stock,1536558.0,901343.0,12271.0,8306.0,Apparel,Tuesday,0,59.999036808242835,0.013614114034153442,0.009215127631625662,0,0,1,0,0,0,264.87773321931223
Gucci,Gucci Vintage Belt,Belt,Story,Instagram,North America,Female,45-54,2147.0,1.8,4462.53,In Stock,2337875.0,214154.0,35853.0,10800.0,Luxury Accessories,Tuesday,0,11.155729027428753,0.1674161238355397,0.050430762765286824,0,1,0,1,0,0,918.35534406245
Gucci,Gucci Bold Perfume,Perfume,Story,Facebook,Europe,Male,25-34,3614.0,4.8,1046.05,Pre-order,8256362.0,502330.0,35185.0,13561.0,Footwear,Wednesday,0,6.674561992315745,0.07004345740159378,0.02699614397678025,0,0,0,1,1,1,437.72305526332303
Louis Vuitton,Louis Vuitton Classic Watch,Watch,Image,TikTok,South America,Non-binary,45-54,3047.0,3.1,514.76,Pre-order,7515626.0,410812.0,23866.0,2616.0,Eyewear,Monday,0,5.818464090682532,0.05809455883820619,0.0063678608028470375,0,0,0,0,0,0,405.42198347815605
Gucci,Gucci Classic Perfume,Perfume,Live,Twitter,South America,Male,25-34,2533.5,1.5,316.54,Out of Stock,6570328.0,431540.0,45410.0,1714.0,Footwear,Saturday,1,7.28523751021258,0.105227545007311,0.003971812643526339,0,0,0,0,1,0,385.59718784206814
Louis Vuitton,Louis Vuitton Elegant Handbag,Handbag,Video,Twitter,South America,Female,55+,27.0,4.7,221.75,In Stock,704167.0,736564.0,48342.0,19542.0,Footwear,Thursday,0,114.24108201605586,0.06563168220048468,0.02653126336440097,1,0,1,0,0,1,38.343177115655806
Gucci,Gucci Chic Handbag,Handbag,Live,TikTok,South America,Female,25-34,541.0,3.0,4092.18,In Stock,112313.0,721548.0,43268.0,3608.0,Fragrances,Wednesday,0,684.1808161121153,0.05996543547285077,0.005000353406352167,1,1,1,0,1,0,4816.8956398635955
Gucci,Gucci Elegant Handbag,Handbag,Reel,Instagram,South America,Male,35-44,2186.0,4.4,4493.96,In Stock,8759443.0,1004.0,5592.0,14898.0,Luxury Accessories,Thursday,0,0.24538089921927686,5.564179104477612,14.823880597014925,1,1,0,0,0,1,249.5592470891129
Louis Vuitton,Louis Vuitton Bold Shoes,Shoes,Story,Twitter,Asia,Non-binary,35-44,4966.0,1.1,326.1,In Stock,7987981.0,966078.0,41667.0,9011.0,Eyewear,Wednesday,0,12.728573089996084,0.04313001317697621,0.009327394550549178,0,0,0,0,0,0,621.6840025032608
Louis Vuitton,Louis Vuitton Modern Handbag,Handbag,Story,Instagram,South America,Male,35-44,3560.0,1.9,3767.81,Out of Stock,5853436.0,106964.0,26463.0,8605.0,Eyewear,Friday,0,2.4264722463865667,0.2473986818118076,0.08044687514607582,1,0,0,0,0,0,608.1897880151076
Louis Vuitton,Louis Vuitton Bold Shoes,Shoes,Live,TikTok,Middle East,Female,25-34,2622.0,3.9,584.73,Pre-order,6574147.0,176971.0,36401.0,5210.0,Footwear,Tuesday,0,3.324872413105457,0.20568790543136767,0.029439685373957462,0,0,0,0,1,0,398.8350123597784
Louis Vuitton,Louis Vuitton Vintage Shoes,Shoes,Reel,Instagram,North America,Female,25-34,4210.0,4.9,959.45,In Stock,5082573.0,851526.0,19328.0,13222.0,Footwear,Wednesday,0,17.394260741557474,0.022698047155286914,0.015527399600952172,0,0,0,1,1,1,828.3206163492389
Louis Vuitton,Louis Vuitton Vintage Watch,Watch,Image,TikTok,Europe,Non-binary,55+,4960.0,4.0,2499.99,Pre-order,2125764.0,489205.0,6889.0,10759.0,Fragrances,Monday,0,23.84333350268421,0.014082002264894544,0.021992780137610742,0,0,0,1,0,1,2333.2787647170617
Louis Vuitton,Louis Vuitton Classic Sunglasses,Sunglasses,Video,YouTube,Europe,Non-binary,25-34,4639.0,1.4,243.32,In Stock,7380173.0,819245.0,40896.0,11647.0,Luxury Accessories,Saturday,1,11.812568621358876,0.049919071927113465,0.014216730994109217,0,0,0,1,1,0,628.5760509950105
Louis Vuitton,Louis Vuitton Elegant Watch,Watch,Reel,Twitter,Asia,Non-binary,45-54,364.0,1.4,451.79,Pre-order,2951904.0,165722.0,1904.0,10002.0,Eyewear,Monday,0,6.017404360033388,0.011489051006800505,0.06035372277837114,0,0,0,0,0,0,123.31024315153881
Gucci,Gucci Elegant Perfume,Perfume,Live,Instagram,Asia,Male,25-34,4888.0,4.7,939.92,Out of Stock,6929115.0,807789.0,25111.0,7797.0,Fragrances,Saturday,1,12.132819270570629,0.031086049592096956,0.009652261107466049,0,0,0,0,1,1,705.4291926169503
Louis Vuitton,Louis Vuitton Modern Belt,Belt,Video,Twitter,South America,Non-binary,18-24,1761.0,1.7,2419.42,Pre-order,7741594.0,970479.0,40321.0,15233.0,Luxury Accessories,Saturday,1,13.25351084027398,0.04154748165856071,0.015696356442172946,0,0,0,0,1,0,227.4725334343289
Louis Vuitton,Louis Vuitton Modern Shoes,Shoes,Live,YouTube,Middle East,Female,55+,2987.0,3.8,1462.34,Out of Stock,2911735.0,314402.0,36310.0,2468.0,Fragrances,Sunday,1,12.129537887204709,0.11548871989134964,0.007849797870885456,0,0,0,0,0,0,1025.8488495690713
Gucci,Gucci Bold Handbag,Handbag,Reel,Twitter,South America,Male,45-54,1010.0,4.1,4994.03,In Stock,4186975.0,672572.0,9945.0,3898.0,Apparel,Wednesday,0,16.394055374106603,0.014786499012003159,0.005795653408626276,1,1,0,0,0,1,241.22427289391504
Gucci,Gucci Chic Belt,Belt,Story,Facebook,North America,Female,45-54,1500.0,3.5,2917.22,In Stock,2501010.0,606409.0,12175.0,7432.0,Apparel,Saturday,1,25.030527666822604,0.020077175508319455,0.01225573456902096,0,0,0,1,0,0,599.7576978900524
Gucci,Gucci Classic Shoes,Shoes,Image,TikTok,Europe,Male,55+,829.0,3.1,1320.01,Pre-order,1676125.0,181980.0,3899.0,108.0,Footwear,Monday,0,11.096248788127378,0.021425313631642864,0.0005934685489144471,0,0,0,1,0,0,494.5931836826012
Louis Vuitton,Louis Vuitton Modern Shoes,Shoes,Live,YouTube,Europe,Non-binary,35-44,4684.0,4.1,3445.55,Out of Stock,7015742.0,920923.0,27109.0,7061.0,Fragrances,Tuesday,0,13.613570738490669,0.029436739622379263,0.007667299364551255,0,0,0,1,0,1,667.641426950991
Gucci,Gucci Chic Watch,Watch,Image,YouTube,South America,Female,55+,526.0,4.9,3342.66,Out of Stock,4030961.0,464755.0,12833.0,7805.0,Footwear,Monday,0,12.041619851941014,0.02761233851741559,0.016793758445291723,0,0,0,0,0,1,130.48997497122895
Gucci,Gucci Bold Perfume,Perfume,Reel,Twitter,South America,Male,55+,91.0,3.0,1119.96,In Stock,9458644.0,306163.0,11334.0,15148.0,Luxury Accessories,Sunday,1,3.5168360285047204,0.03701937523680119,0.0494767510223279,0,0,0,0,0,0,9.620829370467902
Louis Vuitton,Louis Vuitton Modern Handbag,Handbag,Story,YouTube,South America,Non-binary,25-34,2899.0,2.1,445.89,Out of Stock,4721937.0,775449.0,9383.0,15064.0,Footwear,Sunday,1,16.939997293483586,0.012100070926558772,0.01942613966084209,1,0,0,0,1,0,613.9429645079975
Louis Vuitton,Louis Vuitton Bold Shoes,Shoes,Story,Instagram,South America,Male,55+,1182.0,2.7,2740.16,Pre-order,599475.0,366820.0,17259.0,19818.7,Footwear,Sunday,1,67.37523666541557,0.04705019614471363,0.05402825901461476,0,0,1,0,0,0,1971.725259602152
Gucci,Gucci Modern Handbag,Handbag,Live,TikTok,South America,Non-binary,45-54,1306.0,4.6,4573.62,Pre-order,7869052.0,108588.0,24767.0,11928.0,Apparel,Saturday,1,1.8462579736415519,0.22808019228466972,0.10984538028713774,1,1,0,0,0,1,165.96662469634208
Gucci,Gucci Bold Perfume,Perfume,Story,Instagram,Asia,Female,45-54,858.0,4.2,3924.14,Out of Stock,3563809.0,175660.0,12461.0,15840.0,Eyewear,Saturday,1,5.723118158128003,0.07093777218619955,0.09017368681722181,0,1,0,0,0,1,240.75364308244352
Louis Vuitton,Louis Vuitton Vintage Handbag,Handbag,Story,Instagram,Asia,Female,18-24,2455.0,1.9,2479.69,Pre-order,5002552.0,185247.0,10193.0,10808.0,Apparel,Sunday,1,4.122855694453551,0.05502353601658318,0.05834340991535671,1,0,0,0,1,0,490.74952144425487
Louis Vuitton,Louis Vuitton Vintage Perfume,Perfume,Image,Twitter,South America,Non-binary,45-54,1561.0,3.4,2286.64,Out of Stock,5555768.0,507925.0,18638.0,18605.0,Apparel,Monday,0,9.812648764311254,0.036694321613778384,0.036629351519709565,0,0,0,0,0,0,280.9692557356607
Louis Vuitton,Louis Vuitton Classic Perfume,Perfume,Live,Instagram,Europe,Non-binary,55+,4045.0,1.5,793.03,Out of Stock,260613.0,72653.0,35215.0,16708.0,Luxury Accessories,Friday,0,47.801145760188476,0.48469457978913755,0.22996669144162743,0,0,1,1,0,0,15521.098333544374
Gucci,Gucci Classic Sunglasses,Sunglasses,Image,Facebook,North America,Non-binary,55+,3569.0,2.8,4986.64,Out of Stock,5959063.0,607180.0,6908.0,8974.0,Apparel,Sunday,1,10.45570419376335,0.011377167599117891,0.014779777364574979,0,1,0,1,0,0,598.9196623697383
Gucci,Gucci Chic Belt,Belt,Image,TikTok,Asia,Female,18-24,926.0,4.7,4417.87,Out of Stock,4018343.0,60738.0,15785.0,18591.0,Luxury Accessories,Thursday,0,2.3669955501558726,0.25988244785063963,0.3060801132715389,0,1,0,0,1,1,230.44324488974686
Louis Vuitton,Louis Vuitton Vintage Sunglasses,Perfume,Image,YouTube,South America,Female,45-54,413.0,4.8,4061.43,Pre-order,564480.0,287932.0,531.0,6684.0,Footwear,Wednesday,0,52.28652919501133,0.0018441790277599302,0.023213733750560028,0,1,1,0,0,1,731.6468253968254
Louis Vuitton,Louis Vuitton Modern Shoes,Shoes,Story,TikTok,Asia,Male,55+,4553.0,2.8,3308.9,Pre-order,2231151.0,692947.0,2210.0,2943.0,Apparel,Friday,0,31.28878323340733,0.003189272499523774,0.004247071930361297,0,0,1,0,0,0,2040.650767249729
Gucci,Gucci Chic Sunglasses,Sunglasses,Video,Facebook,North America,Female,55+,4975.0,4.5,2619.73,Out of Stock,7025028.0,638576.0,45384.0,8134.0,Apparel,Thursday,0,9.85183261903013,0.07107052086122738,0.012737696471999462,0,0,0,1,0,1,708.1822307327459
Gucci,Gucci Elegant Shoes,Shoes,Reel,Facebook,Asia,Female,25-34,3694.0,4.4,3843.1,In Stock,290161.0,413791.0,42544.0,10766.0,Luxury Accessories,Sunday,1,160.97993872367408,0.10281494083984224,0.026017902714407237,0,1,1,0,1,1,12730.863210424557
Louis Vuitton,Louis Vuitton Vintage Shoes,Shoes,Image,TikTok,North America,Non-binary,25-34,2350.0,4.8,3610.83,In Stock,8088612.0,946020.0,5560.0,19413.0,Apparel,Friday,0,12.00444526205485,0.005877247968068362,0.02052068611584732,0,0,0,1,1,1,290.53192315319365
Gucci,Gucci Chic Perfume,Perfume,Video,Facebook,Middle East,Male,35-44,1287.0,3.5,4651.69,Out of Stock,7021527.0,579899.0,24118.0,9429.0,Fragrances,Tuesday,0,8.736646601230758,0.04158992929815485,0.016259699948266943,0,1,0,0,0,0,183.2934630885846
Gucci,Gucci Vintage Handbag,Handbag,Reel,Twitter,Europe,Male,35-44,3194.0,3.6,902.55,Out of Stock,3623221.0,559341.0,13539.0,16701.0,Eyewear,Friday,0,16.27228921448623,0.024205226855841328,0.02985829778561238,1,0,0,1,0,0,881.5360697015169
Louis Vuitton,Louis Vuitton Elegant Belt,Belt,Story,Twitter,Middle East,Female,55+,4403.0,1.8,4091.5,In Stock,5002552.0,309979.0,48065.0,1984.0,Footwear,Friday,0,7.1968867090237145,0.1550583908639267,0.006400412929866443,0,1,0,0,0,0,880.150771046458
Gucci,Gucci Bold Handbag,Handbag,Video,TikTok,Middle East,Male,18-24,3728.0,3.3,4107.3,Out of Stock,2658234.0,375128.0,3052.0,10002.0,Apparel,Tuesday,0,14.603003347335111,0.008135867928099401,0.026662827987172413,1,1,0,0,1,0,1402.4348496031575
Louis Vuitton,Louis Vuitton Elegant Shoes,Shoes,Reel,TikTok,Europe,Non-binary,45-54,2655.0,4.2,2715.83,Out of Stock,4847966.0,736466.0,10106.0,8953.0,Apparel,Monday,0,15.584370847485316,0.013722271330555204,0.01215668862284393,0,0,0,1,0,1,547.6523556477086
Louis Vuitton,Louis Vuitton Vintage Perfume,Perfume,Story,YouTube,North America,Female,18-24,733.0,2.2,2392.13,Out of Stock,5002552.0,232599.0,38825.0,10815.0,Luxury Accessories,Wednesday,0,5.641900374049085,0.16691745485812554,0.04649613069647463,0,0,0,1,1,0,146.52521353101378
Louis Vuitton,Louis Vuitton Bold Sunglasses,Sunglasses,Live,TikTok,Asia,Female,55+,1476.0,3.5,3497.59,Out of Stock,8915282.0,925920.0,31876.0,15707.0,Apparel,Wednesday,0,10.919486338177526,0.034426263147719946,0.016963650246619312,0,0,0,0,0,0,165.55841980096648
Louis Vuitton,Louis Vuitton Modern Handbag,Handbag,Live,YouTube,South America,Non-binary,18-24,1821.0,3.0,3924.43,In Stock,966264.0,747188.0,15238.0,6814.0,Luxury Accessories,Monday,0,79.60971328746595,0.0203937691802208,0.009119513269065791,1,1,1,0,1,0,1884.5781277166489
Gucci,Gucci Classic Perfume,Perfume,Video,Twitter,Asia,Female,35-44,961.0,3.3,4585.86,In Stock,2138594.0,170052.0,42323.0,4365.0,Fragrances,Thursday,0,10.134695973148714,0.24888123114558403,0.025668468065838296,0,1,0,0,0,0,449.3606547105248
Louis Vuitton,Louis Vuitton Chic Handbag,Handbag,Video,YouTube,South America,Non-binary,18-24,2093.0,4.0,3003.72,Pre-order,4548063.0,568269.0,43867.0,5464.0,Footwear,Tuesday,0,13.57940732131459,0.0771939395005895,0.009615147729072447,1,0,0,0,1,1,460.19591197395465
